0,275
1,275
2,275
3,275
4,275
5,275
6,275
7,275
8,275
9,275
10,275
11,275
12,275
13,275
14,275
15,275
16,275
17,275
18,275
19,275
20,275
21,275
22,275
23,275
24,275
25,275
26,275
27,275
28,275
29,275
30,275
31,275
32,275
33,275
34,275
35,275
36,275
37,275
38,275
39,275
40,275
41,275
42,275
43,275
44,275
45,275
46,275
47,275
48,275
49,275
50,275
51,275
52,275
53,275
54,275
55,275
56,275
57,275
58,275
59,275
60,275
61,275
62,275
63,275
64,275
65,275
66,275
67,275
68,275
69,275
70,275
71,275
72,275
73,275
74,275
75,275
76,275
77,275
78,275
79,275
80,275
81,275
82,275
83,275
84,275
85,275
86,275
87,275
88,275
89,275
90,275
91,275
92,275
93,275
94,275
95,275
96,275
97,275
98,275
99,275
100,275
101,275
102,275
103,275
104,275
105,275
106,275
107,275
108,275
109,275
110,275
111,275
112,275
113,275
114,275
115,275
116,275
117,275
118,275
119,275
120,275
121,275
122,275
123,275
124,275
125,275
126,275
127,275
128,275
129,275
130,275
131,275
132,275
133,275
134,275
135,275
136,275
137,275
138,275
139,275
140,275
141,275
142,275
143,275
144,275
145,275
146,275
147,275
148,275
149,275
150,275
151,275
152,275
153,275
154,275
155,275
156,275
157,275
158,275
159,275
160,275
161,275
162,275
163,275
164,275
165,275
166,275
167,275
168,275
169,275
170,275
171,275
172,275
173,275
174,275
175,275
176,275
177,275
178,275
179,275
180,275
181,275
182,275
183,275
184,275
185,275
186,275
187,275
188,275
189,275
190,275
191,275
192,275
193,275
194,275
195,275
196,275
197,275
198,275
199,275
200,275
201,275
202,275
203,275
204,275
205,275
206,275
207,275
208,275
209,275
210,275
211,275
212,275
213,275
214,275
215,275
216,275
217,275
218,275
219,275
220,275
221,275
222,275
223,275
224,275
225,275
226,275
227,275
228,275
229,275
230,275
231,275
232,275
233,275
234,275
235,275
236,275
237,275
238,275
239,275
240,275
241,275
242,275
243,275
244,275
245,275
246,275
247,275
248,275
249,275
250,275
251,275
252,275
253,275
254,275
255,275
256,275
257,275
258,275
259,275
260,275
261,275
262,275
263,275
264,275
265,275
266,275
267,275
268,275
269,275
270,275
271,275
272,275
273,275
274,275
275,275
276,275
277,275
278,275
279,275
280,275
281,275
282,275
283,275
284,275
285,275
286,275
287,275
288,275
289,275
290,275
291,275
292,275
293,275
294,275
295,275
296,275
297,275
298,275
299,275
300,275
301,275
302,275
303,275
304,275
305,275
306,275
307,275
308,275
309,275
310,275
311,275
312,275
313,275
314,275
315,275
316,275
317,275
318,275
319,275
320,275
321,275
322,275
323,275
324,275
325,275
326,275
327,275
328,275
329,275
330,275
331,275
332,275
333,275
334,275
335,275
336,275
337,275
338,275
339,275
340,275
341,275
342,275
343,275
344,275
345,275
346,275
347,275
348,275
349,275
350,275
0,146
1,146
2,146
3,182
4,182
5,182
6,182
7,182
8,182
9,182
10,182
11,182
12,182
13,182
14,182
15,182
16,182
17,182
18,182
19,182
20,182
21,182
22,182
23,182
24,182
25,182
26,182
27,182
28,182
29,182
30,182
31,182
32,182
33,182
34,182
35,182
36,182
37,182
38,182
39,182
40,182
41,182
42,182
43,182
44,182
45,182
46,182
47,182
48,182
49,182
50,182
51,182
52,182
53,182
54,182
55,182
56,182
57,182
58,182
59,182
60,182
61,182
62,182
63,182
64,182
65,182
66,182
67,182
68,182
69,182
70,182
71,182
72,182
73,182
74,182
75,182
76,182
77,182
78,182
79,182
80,182
81,182
82,182
83,182
84,182
85,182
86,182
87,182
88,182
89,182
90,182
91,182
92,182
93,182
94,182
95,182
96,182
97,182
98,182
99,182
100,182
101,182
102,182
103,182
104,182
105,182
106,182
107,182
108,182
109,182
110,182
111,182
112,182
113,182
114,182
115,182
116,182
117,182
118,182
119,182
120,182
121,182
122,182
123,182
124,182
125,182
126,182
127,182
128,182
129,182
130,182
131,179
132,179
133,179
134,179
135,179
136,179
137,179
138,179
139,179
140,179
141,179
142,179
143,179
144,179
145,179
146,179
147,179
148,179
149,179
150,179
151,179
152,179
153,179
154,179
155,179
156,179
157,179
158,179
159,179
160,179
161,179
162,179
163,179
164,179
165,179
166,179
167,179
168,179
169,179
170,179
171,179
172,179
173,179
174,179
175,179
176,179
177,179
178,179
179,179
180,179
181,179
182,179
183,179
184,179
185,179
186,179
187,179
188,179
189,179
190,179
191,179
192,179
193,179
194,179
195,179
196,179
197,179
198,179
199,179
200,179
201,179
202,179
203,179
204,179
205,179
206,179
207,179
208,179
209,179
210,179
211,179
212,179
213,179
214,179
215,179
216,179
217,179
218,179
219,179
220,179
221,179
222,179
223,179
224,179
225,179
226,179
227,179
228,179
229,179
230,179
231,179
232,179
233,179
234,179
235,179
236,179
237,179
238,179
239,179
240,179
241,179
242,179
243,179
244,179
245,179
246,179
247,179
248,179
249,179
250,179
251,179
252,179
253,179
254,179
255,179
256,179
257,179
258,179
259,179
260,179
261,179
262,179
263,179
264,179
265,179
266,179
267,179
268,179
269,179
270,179
271,179
272,179
273,179
274,179
275,179
276,179
277,179
278,179
279,179
280,179
281,179
282,179
283,179
284,179
285,179
286,179
287,179
288,179
289,179
290,179
291,179
292,179
293,179
294,179
295,179
296,179
297,179
298,179
299,179
300,179
301,179
302,179
303,179
304,179
305,179
306,179
307,179
308,179
309,179
310,179
311,179
312,179
313,179
314,179
315,179
316,179
317,179
318,179
319,179
320,179
321,179
322,179
323,179
324,179
325,179
326,179
327,179
328,179
329,179
330,179
331,179
332,179
333,179
334,179
335,179
336,179
337,179
338,179
339,179
340,179
341,179
342,179
343,179
344,179
345,179
346,179
347,179
348,179
349,179
350,179
