0,203
1,203
2,203
3,203
4,203
5,203
6,203
7,203
8,203
9,203
10,203
11,203
12,203
13,203
14,203
15,203
16,203
17,203
18,203
19,203
20,203
21,203
22,203
23,203
24,203
25,203
26,203
27,203
28,203
29,203
30,203
31,203
32,203
33,203
34,203
35,203
36,203
37,203
38,203
39,203
40,203
41,203
42,203
43,203
44,203
45,203
46,203
47,203
48,203
49,203
50,203
51,203
52,203
53,203
54,203
55,203
56,203
57,203
58,203
59,203
60,203
61,203
62,203
63,203
64,203
65,203
66,203
67,203
68,203
69,203
70,203
71,203
72,203
73,203
74,203
75,203
76,203
77,203
78,203
79,203
80,203
81,203
82,203
83,203
84,203
85,203
86,203
87,197
88,197
89,197
90,197
91,197
92,197
93,197
94,197
95,197
96,197
97,197
98,197
99,197
100,197
101,197
102,197
103,197
104,197
105,197
106,197
107,197
108,197
109,197
110,197
111,197
112,197
113,197
114,197
115,197
116,197
117,197
118,197
119,197
120,197
121,197
122,197
123,197
124,197
125,197
126,197
127,197
128,197
129,197
130,197
131,197
132,197
133,197
134,197
135,197
136,197
137,197
138,197
139,197
140,197
141,197
142,197
143,197
144,197
145,197
146,197
147,197
148,197
149,197
150,197
151,197
152,197
153,197
154,197
155,197
156,197
157,197
158,197
159,197
160,197
161,197
162,197
163,197
164,197
165,197
166,197
167,197
168,197
169,197
170,197
171,197
172,197
173,197
174,197
175,197
176,197
177,197
178,197
179,197
180,197
181,197
182,197
183,197
184,197
185,197
186,197
187,197
188,197
189,197
190,197
191,197
192,197
193,197
194,197
195,197
196,197
197,197
198,197
199,197
200,197
201,197
202,197
203,197
204,197
205,197
206,197
207,197
208,197
209,197
210,197
211,197
212,197
213,197
214,197
215,197
216,197
217,197
218,197
219,197
220,197
221,197
222,197
223,197
224,197
225,197
226,197
227,197
228,197
229,197
230,197
231,197
232,197
233,197
234,197
235,197
236,197
237,197
238,197
239,197
240,197
241,197
242,197
243,197
244,197
245,197
246,197
247,197
248,197
249,197
250,197
251,197
252,197
253,197
254,197
255,197
256,197
257,197
258,197
259,197
260,197
261,197
262,197
263,197
264,197
265,197
266,197
267,197
268,197
269,197
270,197
271,197
272,197
273,197
274,197
275,197
276,197
277,197
278,197
279,197
280,197
281,197
282,197
283,197
284,197
285,197
286,197
287,197
288,197
289,197
290,197
291,197
292,197
293,197
294,197
295,227
296,227
297,227
298,227
299,227
300,227
301,227
302,227
303,227
304,227
305,245
306,245
307,245
308,245
309,245
310,245
311,245
312,245
313,245
314,245
315,245
316,245
317,245
318,245
319,245
320,245
321,245
322,245
323,245
324,245
325,245
326,245
327,245
328,245
329,245
330,245
331,245
332,245
333,245
334,245
335,245
336,245
337,245
338,245
339,257
340,257
341,257
342,257
343,257
344,257
345,245
346,245
347,245
348,245
349,245
350,245
351,245
352,245
353,245
354,245
355,245
356,245
357,245
358,245
359,245
360,245
361,245
362,245
363,245
364,245
365,245
366,245
367,245
368,245
369,245
370,245
371,245
372,245
373,245
374,245
375,245
376,245
377,245
378,245
379,245
380,245
381,245
382,245
383,245
384,245
385,245
386,245
387,245
388,245
389,245
390,245
391,245
392,245
393,245
394,245
395,245
396,245
397,245
398,245
399,245
400,245
401,245
402,245
403,245
404,245
405,245
406,245
407,245
408,245
409,245
410,245
411,245
412,245
413,245
414,245
415,245
416,245
417,245
418,245
419,245
420,245
421,245
422,245
423,245
424,245
425,245
426,245
427,245
428,245
429,245
430,245
431,245
432,245
433,245
434,245
435,245
436,245
437,245
438,245
439,245
440,245
441,245
442,245
443,245
444,245
445,245
446,245
447,245
448,245
449,245
450,245
451,245
452,245
453,245
454,245
455,245
456,245
457,245
458,245
459,245
460,245
461,245
462,245
463,245
464,245
465,245
466,245
467,245
468,245
469,245
470,245
471,245
472,245
473,245
474,245
475,245
476,245
477,245
478,245
479,245
480,245
481,245
482,245
483,245
484,245
485,245
486,245
487,245
488,245
489,245
490,245
491,245
492,245
493,245
494,245
495,245
496,245
497,245
498,245
499,245
500,245
0,243
1,243
2,243
3,243
4,243
5,243
6,243
7,243
8,243
9,243
10,243
11,243
12,243
13,243
14,243
15,243
16,243
17,243
18,243
19,243
20,243
21,243
22,243
23,243
24,243
25,243
26,243
27,243
28,243
29,243
30,243
31,243
32,243
33,243
34,243
35,243
36,243
37,243
38,243
39,243
40,243
41,243
42,243
43,243
44,243
45,243
46,243
47,243
48,243
49,243
50,243
51,243
52,243
53,243
54,243
55,243
56,243
57,243
58,243
59,243
60,243
61,243
62,243
63,243
64,243
65,243
66,243
67,243
68,243
69,243
70,243
71,243
72,243
73,243
74,243
75,243
76,243
77,243
78,243
79,243
80,243
81,243
82,243
83,243
84,243
85,243
86,243
87,243
88,243
89,243
90,243
91,243
92,243
93,243
94,243
95,243
